species_label,xc_id,sci_name,source_path,start_s,end_s,rms_db,rms_gate_thr_db,teacher_decision,teacher_top_sci,teacher_top_common,teacher_top_conf,teacher_max_conf,final_class,selected,selected_reason,clip_path,error
coloeus_monedula,1089168,Coloeus monedula,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/raw/coloeus_monedula/XC1089168.mp3,4.0,7.0,-21.20070546417822,-26.628745214847726,species,Corvus monedula,Eurasian Jackdaw,0.9987642765045166,0.9987642765045166,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/clips/species/coloeus_monedula/XC1089168__s4000__e7000.wav,
coloeus_monedula,1089168,Coloeus monedula,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/raw/coloeus_monedula/XC1089168.mp3,7.0,10.0,-26.30514747055715,-26.628745214847726,species,Corvus monedula,Eurasian Jackdaw,0.9789592623710632,0.9789592623710632,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/clips/species/coloeus_monedula/XC1089168__s7000__e10000.wav,
coloeus_monedula,1089168,Coloeus monedula,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/raw/coloeus_monedula/XC1089168.mp3,10.0,13.0,-21.81397960335065,-26.628745214847726,species,Corvus monedula,Eurasian Jackdaw,0.9951176643371582,0.9951176643371582,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/clips/species/coloeus_monedula/XC1089168__s10000__e13000.wav,
coloeus_monedula,1082397,Coloeus monedula,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/raw/coloeus_monedula/XC1082397.mp3,1.0,4.0,-19.579808860582634,-22.70167504568709,species,Corvus monedula,Eurasian Jackdaw,0.9774199724197388,0.9774199724197388,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/clips/species/coloeus_monedula/XC1082397__s1000__e4000.wav,
coloeus_monedula,1082397,Coloeus monedula,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/raw/coloeus_monedula/XC1082397.mp3,7.0,10.0,-21.510016425293976,-22.70167504568709,species,Corvus monedula,Eurasian Jackdaw,0.9445157647132874,0.9445157647132874,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/clips/species/coloeus_monedula/XC1082397__s7000__e10000.wav,
coloeus_monedula,1045811,Coloeus monedula,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/raw/coloeus_monedula/XC1045811.mp3,4.0,7.0,-20.284329572547726,-25.630401798426128,species,Corvus monedula,Eurasian Jackdaw,0.9937264919281006,0.9937264919281006,species,0,,,
coloeus_monedula,1045811,Coloeus monedula,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/raw/coloeus_monedula/XC1045811.mp3,10.0,13.0,-23.477791881718385,-25.630401798426128,species,Corvus monedula,Eurasian Jackdaw,0.9954347014427185,0.9954347014427185,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/clips/species/coloeus_monedula/XC1045811__s10000__e13000.wav,
coloeus_monedula,1045811,Coloeus monedula,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/raw/coloeus_monedula/XC1045811.mp3,13.0,16.0,-25.283454963744706,-25.630401798426128,species,Corvus monedula,Eurasian Jackdaw,0.8653623461723328,0.8653623461723328,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/clips/species/coloeus_monedula/XC1045811__s13000__e16000.wav,
coloeus_monedula,1045811,Coloeus monedula,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/raw/coloeus_monedula/XC1045811.mp3,16.0,19.0,-18.98860858158096,-25.630401798426128,species,Corvus monedula,Eurasian Jackdaw,0.9986405968666077,0.9986405968666077,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/clips/species/coloeus_monedula/XC1045811__s16000__e19000.wav,
coloeus_monedula,894178,Coloeus monedula,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/raw/coloeus_monedula/XC894178.mp3,1.0,4.0,-19.635730488341817,-19.635730488341817,species,Corvus monedula,Eurasian Jackdaw,0.9896462559700012,0.9896462559700012,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/bird_data/clips/species/coloeus_monedula/XC894178__s1000__e4000.wav,
