species_label,xc_id,sci_name,source_path,start_s,end_s,rms_db,rms_gate_thr_db,teacher_decision,teacher_top_sci,teacher_top_common,teacher_top_conf,teacher_max_conf,final_class,selected,selected_reason,clip_path,error
garrulus_glandarius,971285,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC971285.mp3,1.0,4.0,-22.203379120122484,-22.203379120122484,species,Garrulus glandarius,Eurasian Jay,0.9979273080825806,0.9979273080825806,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC971285__s1000__e4000.wav,
garrulus_glandarius,972808,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC972808.mp3,1.0,4.0,-26.683876871437732,-28.937011583581718,species,Garrulus glandarius,Eurasian Jay,0.9970034956932068,0.9970034956932068,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC972808__s1000__e4000.wav,
garrulus_glandarius,972808,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC972808.mp3,4.0,7.0,-23.826991507134338,-28.937011583581718,drop,Pica pica,Eurasian Magpie,0.917433500289917,0.917433500289917,drop,0,,,
garrulus_glandarius,972808,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC972808.mp3,7.0,10.0,-27.7471847381518,-28.937011583581718,drop,Pica pica,Eurasian Magpie,0.9603541493415833,0.9603541493415833,drop,0,,,
garrulus_glandarius,972808,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC972808.mp3,13.0,16.0,-27.789116457627383,-28.937011583581718,drop,Pica pica,Eurasian Magpie,0.9776302576065063,0.9776302576065063,drop,0,,,
garrulus_glandarius,972808,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC972808.mp3,19.0,22.0,-28.312809682987897,-28.937011583581718,drop,Pica pica,Eurasian Magpie,0.8012902736663818,0.8012902736663818,drop,0,,,
garrulus_glandarius,972808,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC972808.mp3,25.0,28.0,-28.589800498771343,-28.937011583581718,drop,Pica pica,Eurasian Magpie,0.9264941811561584,0.9264941811561584,drop,0,,,
garrulus_glandarius,985120,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC985120.mp3,1.0,4.0,-37.25069154736646,-40.0,drop,Troglodytes troglodytes,Eurasian Wren,0.647894561290741,0.647894561290741,drop,0,,,
garrulus_glandarius,985120,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC985120.mp3,10.0,13.0,-35.65184694744189,-40.0,drop,Columba oenas,Stock Dove,0.4967128038406372,0.4967128038406372,drop,0,,,
garrulus_glandarius,985120,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC985120.mp3,19.0,22.0,-38.397074941067004,-40.0,drop,Pyrrhula pyrrhula,Eurasian Bullfinch,0.665946900844574,0.665946900844574,drop,0,,,
garrulus_glandarius,985120,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC985120.mp3,22.0,25.0,-37.64021886496766,-40.0,drop,Troglodytes troglodytes,Eurasian Wren,0.15582668781280518,0.15582668781280518,drop,0,,,
garrulus_glandarius,985120,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC985120.mp3,25.0,28.0,-37.72547529311434,-40.0,drop,Troglodytes troglodytes,Eurasian Wren,0.36674976348876953,0.36674976348876953,drop,0,,,
garrulus_glandarius,894405,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC894405.mp3,4.0,7.0,-26.410840815169195,-40.0,species,Garrulus glandarius,Eurasian Jay,0.9909170269966125,0.9909170269966125,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC894405__s4000__e7000.wav,
garrulus_glandarius,894405,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC894405.mp3,13.0,16.0,-30.12978410530609,-40.0,species,Garrulus glandarius,Eurasian Jay,0.9165151119232178,0.9165151119232178,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC894405__s13000__e16000.wav,
garrulus_glandarius,722395,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC722395.mp3,1.0,4.0,-26.585574024572182,-30.439495007491733,drop,Fringilla coelebs,Common Chaffinch,0.1237214058637619,0.1237214058637619,drop,0,,,
garrulus_glandarius,722395,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC722395.mp3,4.0,7.0,-28.73839148669768,-30.439495007491733,drop,Garrulus glandarius,Eurasian Jay,0.17499686777591705,0.17499686777591705,drop,0,,,
garrulus_glandarius,722395,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC722395.mp3,10.0,13.0,-29.021389244494614,-30.439495007491733,non_bird,,,0.0,0.0,non_bird,1,nonbird_lowconf,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/non_bird/garrulus_glandarius/XC722395__s10000__e13000.wav,
garrulus_glandarius,722395,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC722395.mp3,13.0,16.0,-25.42916074392017,-30.439495007491733,non_bird,,,0.0,0.0,non_bird,1,nonbird_lowconf,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/non_bird/garrulus_glandarius/XC722395__s13000__e16000.wav,
garrulus_glandarius,722395,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC722395.mp3,16.0,19.0,-21.086657965868326,-30.439495007491733,species,Garrulus glandarius,Eurasian Jay,0.35656124353408813,0.35656124353408813,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC722395__s16000__e19000.wav,
garrulus_glandarius,722395,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC722395.mp3,22.0,25.0,-29.64228696385971,-30.439495007491733,species,Garrulus glandarius,Eurasian Jay,0.8064394593238831,0.8064394593238831,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC722395__s22000__e25000.wav,
garrulus_glandarius,911848,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC911848.mp3,1.0,4.0,-26.25764870237395,-30.219080800431467,species,Garrulus glandarius,Eurasian Jay,0.9899266958236694,0.9899266958236694,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC911848__s1000__e4000.wav,
garrulus_glandarius,911848,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC911848.mp3,10.0,13.0,-24.781205611523127,-30.219080800431467,species,Garrulus glandarius,Eurasian Jay,0.9953172206878662,0.9953172206878662,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC911848__s10000__e13000.wav,
garrulus_glandarius,911848,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC911848.mp3,13.0,16.0,-21.650879050590422,-30.219080800431467,species,Garrulus glandarius,Eurasian Jay,0.9909459352493286,0.9909459352493286,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC911848__s13000__e16000.wav,
garrulus_glandarius,921547,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC921547.mp3,1.0,4.0,-27.9115641689871,-29.484133233274587,species,Garrulus glandarius,Eurasian Jay,0.9913133978843689,0.9913133978843689,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC921547__s1000__e4000.wav,
garrulus_glandarius,921547,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC921547.mp3,7.0,10.0,-24.044749967611775,-29.484133233274587,species,Garrulus glandarius,Eurasian Jay,0.9105727076530457,0.9105727076530457,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC921547__s7000__e10000.wav,
garrulus_glandarius,921547,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC921547.mp3,10.0,13.0,-28.477419696887335,-29.484133233274587,drop,Garrulus glandarius,Eurasian Jay,0.11189056187868118,0.11189056187868118,drop,0,,,
garrulus_glandarius,144763,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC144763.mp3,13.0,16.0,-45.14501492081514,-40.0,drop,Ardea cinerea,Gray Heron,0.5113946199417114,0.5113946199417114,drop,0,,,
garrulus_glandarius,683600,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC683600.mp3,13.0,16.0,-41.24421770991777,-40.0,species,Garrulus glandarius,Eurasian Jay,0.9760036468505859,0.9760036468505859,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC683600__s13000__e16000.wav,
garrulus_glandarius,1060013,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC1060013.mp3,1.0,4.0,-35.96256857923309,-37.61356278741827,species,Garrulus glandarius,Eurasian Jay,0.928291380405426,0.928291380405426,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC1060013__s1000__e4000.wav,
garrulus_glandarius,1054630,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC1054630.mp3,1.0,4.0,-58.10409374435611,-40.0,drop,Buteo buteo,Common Buzzard,0.9881739616394043,0.9881739616394043,drop,0,,,
garrulus_glandarius,1067684,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC1067684.mp3,4.0,7.0,-23.658191012538214,-25.11387441452858,species,Garrulus glandarius,Eurasian Jay,0.9817712306976318,0.9817712306976318,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC1067684__s4000__e7000.wav,
garrulus_glandarius,1067684,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC1067684.mp3,7.0,10.0,-24.342555061430392,-25.11387441452858,species,Garrulus glandarius,Eurasian Jay,0.973587155342102,0.973587155342102,species,1,rand_species,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/clips/species/garrulus_glandarius/XC1067684__s7000__e10000.wav,
garrulus_glandarius,1067684,Garrulus glandarius,/Users/justyna-przy/Projects/ISE/FYP/src/dataset/bird_data/raw/garrulus_glandarius/XC1067684.mp3,10.0,13.0,-24.099984681651637,-25.11387441452858,species,Garrulus glandarius,Eurasian Jay,0.9748213887214661,0.9748213887214661,species,0,,,
