species_label,xc_id,sci_name,source_path,start_s,end_s,rms_db,rms_gate_thr_db,teacher_decision,teacher_top_sci,teacher_top_common,teacher_top_conf,teacher_max_conf,final_class,selected,selected_reason,clip_path,error
columba_palumbus,619407,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC619407.mp3,7.0,10.0,-47.96124995562849,-40.0,non_bird,,,0.0,0.0,non_bird,1.0,nonbird_lowconf,bird_data\clips\non_bird\columba_palumbus\XC619407__s7000__e10000.wav,
columba_palumbus,878721,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC878721.mp3,1.0,4.0,-18.828515841095868,-19.2960667084709,species,Columba palumbus,Common Wood-Pigeon,0.7310597896575928,0.7310597896575928,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC878721__s1000__e4000.wav,
columba_palumbus,878721,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC878721.mp3,7.0,10.0,-19.110066483094855,-19.2960667084709,species,Columba palumbus,Common Wood-Pigeon,0.7664135694503784,0.7664135694503784,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC878721__s7000__e10000.wav,
columba_palumbus,878721,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC878721.mp3,13.0,16.0,-18.099171340536028,-19.2960667084709,drop,Streptopelia decaocto,Eurasian Collared-Dove,0.5435067415237427,0.5435067415237427,drop,0.0,,,
columba_palumbus,1038252,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038252.mp3,1.0,4.0,-31.122646840164634,-35.08918311783944,species,Columba palumbus,Common Wood-Pigeon,0.9099459648132324,0.9099459648132324,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC1038252__s1000__e4000.wav,
columba_palumbus,1038252,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038252.mp3,4.0,7.0,-35.08442308088828,-35.08918311783944,species,Columba palumbus,Common Wood-Pigeon,0.8833226561546326,0.8833226561546326,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC1038252__s4000__e7000.wav,
columba_palumbus,1038252,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038252.mp3,10.0,13.0,-31.687235384331526,-35.08918311783944,species,Columba palumbus,Common Wood-Pigeon,0.7907401323318481,0.7907401323318481,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC1038252__s10000__e13000.wav,
columba_palumbus,1038275,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038275.mp3,1.0,4.0,-35.639016106022034,-36.44207225962848,species,Columba palumbus,Common Wood-Pigeon,0.9982302784919739,0.9982302784919739,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC1038275__s1000__e4000.wav,
columba_palumbus,1038275,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038275.mp3,4.0,7.0,-34.964574643337315,-36.44207225962848,species,Columba palumbus,Common Wood-Pigeon,0.9996649026870728,0.9996649026870728,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC1038275__s4000__e7000.wav,
columba_palumbus,1038275,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038275.mp3,7.0,10.0,-36.165486945730876,-36.44207225962848,species,Columba palumbus,Common Wood-Pigeon,0.9996131062507629,0.9996131062507629,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC1038275__s7000__e10000.wav,
columba_palumbus,1038281,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038281.mp3,1.0,4.0,-43.54217926710461,-40.0,drop,Columba palumbus,Common Wood-Pigeon,0.17975227534770966,0.17975227534770966,drop,0.0,,,
columba_palumbus,1038282,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038282.mp3,1.0,4.0,-44.374935043357354,-40.0,drop,Ardenna tenuirostris,Short-tailed Shearwater,0.13648973405361176,0.13648973405361176,drop,0.0,,,
columba_palumbus,1038273,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038273.mp3,1.0,4.0,-16.70355555198308,-17.073849685398798,species,Columba palumbus,Common Wood-Pigeon,0.966955304145813,0.966955304145813,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC1038273__s1000__e4000.wav,
columba_palumbus,1038261,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038261.mp3,1.0,4.0,-15.748338685893295,-21.733058339745302,species,Columba palumbus,Common Wood-Pigeon,0.9887946844100952,0.9887946844100952,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC1038261__s1000__e4000.wav,
columba_palumbus,1038261,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038261.mp3,4.0,7.0,-15.409414644675755,-21.733058339745302,species,Columba palumbus,Common Wood-Pigeon,0.6570619344711304,0.6570619344711304,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC1038261__s4000__e7000.wav,
columba_palumbus,1038261,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038261.mp3,7.0,10.0,-17.20935794398512,-21.733058339745302,species,Columba palumbus,Common Wood-Pigeon,0.8155620098114014,0.8155620098114014,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC1038261__s7000__e10000.wav,
columba_palumbus,1038261,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038261.mp3,19.0,22.0,-21.355131954711105,-21.733058339745302,non_bird,,,0.0,0.0,non_bird,1.0,nonbird_lowconf,bird_data\clips\non_bird\columba_palumbus\XC1038261__s19000__e22000.wav,
columba_palumbus,1038261,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038261.mp3,22.0,25.0,-20.567751637008843,-21.733058339745302,drop,Regulus ignicapilla,Common Firecrest,0.48096805810928345,0.48096805810928345,drop,0.0,,,
columba_palumbus,1038261,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038261.mp3,25.0,28.0,-17.171459330726446,-21.733058339745302,species,Columba palumbus,Common Wood-Pigeon,0.8561630249023438,0.8561630249023438,species,0.0,,,
columba_palumbus,1038269,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC1038269.mp3,1.0,4.0,-20.225711710065344,-20.514082938973143,species,Columba palumbus,Common Wood-Pigeon,0.9885424375534058,0.9885424375534058,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC1038269__s1000__e4000.wav,
columba_palumbus,943113,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC943113.mp3,1.0,4.0,-30.834218523951083,-32.44743861067599,non_bird,,,0.0,0.0,non_bird,1.0,nonbird_lowconf,bird_data\clips\non_bird\columba_palumbus\XC943113__s1000__e4000.wav,
columba_palumbus,626358,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC626358.mp3,4.0,7.0,-34.238848625002746,-34.39453050354559,species,Columba palumbus,Common Wood-Pigeon,0.9901838898658752,0.9901838898658752,species,0.0,,,
columba_palumbus,626358,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC626358.mp3,7.0,10.0,-32.24519785832499,-34.39453050354559,species,Columba palumbus,Common Wood-Pigeon,0.9851935505867004,0.9851935505867004,species,0.0,,,
columba_palumbus,626358,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC626358.mp3,10.0,13.0,-31.846661208100556,-34.39453050354559,species,Columba palumbus,Common Wood-Pigeon,0.9800339937210083,0.9800339937210083,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC626358__s10000__e13000.wav,
columba_palumbus,626358,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC626358.mp3,13.0,16.0,-32.20901184992788,-34.39453050354559,species,Columba palumbus,Common Wood-Pigeon,0.981046199798584,0.981046199798584,species,0.0,,,
columba_palumbus,626358,Columba palumbus,c:\Users\shado\Year3Projects\FYP\src\dataset\bird_data\raw\columba_palumbus\XC626358.mp3,16.0,19.0,-33.72600958312833,-34.39453050354559,species,Columba palumbus,Common Wood-Pigeon,0.9925164580345154,0.9925164580345154,species,1.0,rand_species,bird_data\clips\species\columba_palumbus\XC626358__s16000__e19000.wav,
